OID_,Value,Count,hi_maui_co,hi_maui__1,Red,Green,Blue,Opacity,1992_Code,1992_Class,2001_Code,2001_Class,Class_Name,Bivariate_,1992_Color,1992_Col_1,1992_Col_2,2001_Color,2001_Col_1,2001_Col_2,Change_Red,Change_Gre,Change_Blu
,409,0.000000000000000,17,9,0,242,0,255,17,Estuarine Scrub/Shrub Wetland,9,Deciduous Forest,Estuarine Scrub/Shrub Wetland to Deciduous Forest,1709,0.427450980392000,0.000000000000000,0.427450980392000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000
,410,0.000000000000000,17,10,0,59,0,255,17,Estuarine Scrub/Shrub Wetland,10,Evergreen Forest,Estuarine Scrub/Shrub Wetland to Evergreen Forest,1710,0.427450980392000,0.000000000000000,0.427450980392000,0.000000000000000,0.227450980392000,0.000000000000000,0.000000000000000,0.227450980392000,0.000000000000000
,411,0.000000000000000,17,11,8,161,59,255,17,Estuarine Scrub/Shrub Wetland,11,Mixed Forest,Estuarine Scrub/Shrub Wetland to Mixed Forest,1711,0.427450980392000,0.000000000000000,0.427450980392000,0.027450980392200,0.627450980392000,0.227450980392000,0.027450980392200,0.627450980392000,0.227450980392000
,412,0.000000000000000,17,12,110,110,0,255,17,Estuarine Scrub/Shrub Wetland,12,Scrub/Shrub,Estuarine Scrub/Shrub Wetland to Scrub/Shrub,1712,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000
,413,0.000000000000000,17,13,0,92,92,255,17,Estuarine Scrub/Shrub Wetland,13,Palustrine Forested Wetland,Estuarine Scrub/Shrub Wetland to Palustrine Forested Wetland,1713,0.427450980392000,0.000000000000000,0.427450980392000,0.000000000000000,0.356862745098000,0.356862745098000,0.000000000000000,0.356862745098000,0.356862745098000
,414,0.000000000000000,17,14,242,110,0,255,17,Estuarine Scrub/Shrub Wetland,14,Palustrine Scrub/Shrub Wetland,Estuarine Scrub/Shrub Wetland to Palustrine Scrub/Shrub Wetland,1714,0.427450980392000,0.000000000000000,0.427450980392000,0.949019607843000,0.427450980392000,0.000000000000000,0.949019607843000,0.427450980392000,0.000000000000000
,415,0.000000000000000,17,15,242,0,242,255,17,Estuarine Scrub/Shrub Wetland,15,Palustrine Emergent Wetland,Estuarine Scrub/Shrub Wetland to Palustrine Emergent Wetland,1715,0.427450980392000,0.000000000000000,0.427450980392000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000
,416,0.000000000000000,17,16,61,0,61,255,17,Estuarine Scrub/Shrub Wetland,16,Estuarine Forested Wetland,Estuarine Scrub/Shrub Wetland to Estuarine Forested Wetland,1716,0.427450980392000,0.000000000000000,0.427450980392000,0.235294117647000,0.000000000000000,0.235294117647000,0.235294117647000,0.000000000000000,0.235294117647000
,417,2021.000000000000000,17,17,194,217,222,255,17,Estuarine Scrub/Shrub Wetland,17,Estuarine Scrub/Shrub Wetland,Estuarine Scrub/Shrub Wetland to Estuarine Scrub/Shrub Wetland,1717,0.427450980392000,0.000000000000000,0.427450980392000,0.756862745098000,0.847058823529000,0.866666666667000,0.309803921569000,0.309803921569000,0.254901960784000
,418,0.000000000000000,17,18,176,0,176,255,17,Estuarine Scrub/Shrub Wetland,18,Estuarine Emergent Wetland,Estuarine Scrub/Shrub Wetland to Estuarine Emergent Wetland,1718,0.427450980392000,0.000000000000000,0.427450980392000,0.686274509804000,0.000000000000000,0.686274509804000,0.686274509804000,0.000000000000000,0.686274509804000
,419,0.000000000000000,17,19,0,242,242,255,17,Estuarine Scrub/Shrub Wetland,19,Unconsolidated Shore,Estuarine Scrub/Shrub Wetland to Unconsolidated Shore,1719,0.427450980392000,0.000000000000000,0.427450980392000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000
,420,0.000000000000000,17,20,242,242,0,255,17,Estuarine Scrub/Shrub Wetland,20,Bare Land,Estuarine Scrub/Shrub Wetland to Bare Land,1720,0.427450980392000,0.000000000000000,0.427450980392000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000
,421,0.000000000000000,17,21,0,0,120,255,17,Estuarine Scrub/Shrub Wetland,21,Water,Estuarine Scrub/Shrub Wetland to Water,1721,0.427450980392000,0.000000000000000,0.427450980392000,0.000000000000000,0.000000000000000,0.466666666667000,0.000000000000000,0.000000000000000,0.466666666667000
,422,0.000000000000000,17,22,0,0,242,255,17,Estuarine Scrub/Shrub Wetland,22,Palustrine Aquatic Bed,Estuarine Scrub/Shrub Wetland to Palustrine Aquatic Bed,1722,0.427450980392000,0.000000000000000,0.427450980392000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000
,423,0.000000000000000,17,23,102,117,219,255,17,Estuarine Scrub/Shrub Wetland,23,Estuarine Aquatic Bed,Estuarine Scrub/Shrub Wetland to Estuarine Aquatic Bed,1723,0.427450980392000,0.000000000000000,0.427450980392000,0.400000000000000,0.458823529412000,0.858823529412000,0.400000000000000,0.458823529412000,0.858823529412000
,424,0.000000000000000,17,24,250,209,0,255,17,Estuarine Scrub/Shrub Wetland,24,Tundra,Estuarine Scrub/Shrub Wetland to Tundra,1724,0.427450980392000,0.000000000000000,0.427450980392000,0.976470588235000,0.819607843137000,0.000000000000000,0.976470588235000,0.819607843137000,0.000000000000000
,425,0.000000000000000,17,25,171,250,240,255,17,Estuarine Scrub/Shrub Wetland,25,Snow/Ice,Estuarine Scrub/Shrub Wetland to Snow/Ice,1725,0.427450980392000,0.000000000000000,0.427450980392000,0.666666666667000,0.976470588235000,0.937254901961000,0.666666666667000,0.976470588235000,0.937254901961000
,426,0.000000000000000,18,1,0,0,0,255,18,Estuarine Emergent Wetland,1,Unclassified,Estuarine Emergent Wetland to Unclassified,1801,0.686274509804000,0.000000000000000,0.686274509804000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
,427,0.000000000000000,18,2,242,242,242,255,18,Estuarine Emergent Wetland,2,High Intensity Developed,Estuarine Emergent Wetland to High Intensity Developed,1802,0.686274509804000,0.000000000000000,0.686274509804000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000
,428,0.000000000000000,18,3,168,153,168,255,18,Estuarine Emergent Wetland,3,Medium Intensity Developed,Estuarine Emergent Wetland to Medium Intensity Developed,1803,0.686274509804000,0.000000000000000,0.686274509804000,0.658823529412000,0.600000000000000,0.658823529412000,0.658823529412000,0.600000000000000,0.658823529412000
,429,0.000000000000000,18,4,143,117,125,255,18,Estuarine Emergent Wetland,4,Low Intensity Developed,Estuarine Emergent Wetland to Low Intensity Developed,1804,0.686274509804000,0.000000000000000,0.686274509804000,0.556862745098000,0.458823529412000,0.486274509804000,0.556862745098000,0.458823529412000,0.486274509804000
,430,0.000000000000000,18,5,194,204,56,255,18,Estuarine Emergent Wetland,5,Developed Open Space,Estuarine Emergent Wetland to Developed Open Space,1805,0.686274509804000,0.000000000000000,0.686274509804000,0.756862745098000,0.800000000000000,0.219607843137000,0.756862745098000,0.800000000000000,0.219607843137000
,431,0.000000000000000,18,6,84,33,0,255,18,Estuarine Emergent Wetland,6,Cultivated,Estuarine Emergent Wetland to Cultivated,1806,0.686274509804000,0.000000000000000,0.686274509804000,0.329411764706000,0.125490196078000,0.000000000000000,0.329411764706000,0.125490196078000,0.000000000000000
,432,0.000000000000000,18,7,194,161,79,255,18,Estuarine Emergent Wetland,7,Pasture/Hay,Estuarine Emergent Wetland to Pasture/Hay,1807,0.686274509804000,0.000000000000000,0.686274509804000,0.756862745098000,0.627450980392000,0.309803921569000,0.756862745098000,0.627450980392000,0.309803921569000
,433,0.000000000000000,18,8,242,186,135,255,18,Estuarine Emergent Wetland,8,Grassland,Estuarine Emergent Wetland to Grassland,1808,0.686274509804000,0.000000000000000,0.686274509804000,0.949019607843000,0.729411764706000,0.529411764706000,0.949019607843000,0.729411764706000,0.529411764706000
,434,0.000000000000000,18,9,0,242,0,255,18,Estuarine Emergent Wetland,9,Deciduous Forest,Estuarine Emergent Wetland to Deciduous Forest,1809,0.686274509804000,0.000000000000000,0.686274509804000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000
,435,0.000000000000000,18,10,0,59,0,255,18,Estuarine Emergent Wetland,10,Evergreen Forest,Estuarine Emergent Wetland to Evergreen Forest,1810,0.686274509804000,0.000000000000000,0.686274509804000,0.000000000000000,0.227450980392000,0.000000000000000,0.000000000000000,0.227450980392000,0.000000000000000
,436,0.000000000000000,18,11,8,161,59,255,18,Estuarine Emergent Wetland,11,Mixed Forest,Estuarine Emergent Wetland to Mixed Forest,1811,0.686274509804000,0.000000000000000,0.686274509804000,0.027450980392200,0.627450980392000,0.227450980392000,0.027450980392200,0.627450980392000,0.227450980392000
,437,0.000000000000000,18,12,110,110,0,255,18,Estuarine Emergent Wetland,12,Scrub/Shrub,Estuarine Emergent Wetland to Scrub/Shrub,1812,0.686274509804000,0.000000000000000,0.686274509804000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000
,438,0.000000000000000,18,13,0,92,92,255,18,Estuarine Emergent Wetland,13,Palustrine Forested Wetland,Estuarine Emergent Wetland to Palustrine Forested Wetland,1813,0.686274509804000,0.000000000000000,0.686274509804000,0.000000000000000,0.356862745098000,0.356862745098000,0.000000000000000,0.356862745098000,0.356862745098000
,439,0.000000000000000,18,14,242,110,0,255,18,Estuarine Emergent Wetland,14,Palustrine Scrub/Shrub Wetland,Estuarine Emergent Wetland to Palustrine Scrub/Shrub Wetland,1814,0.686274509804000,0.000000000000000,0.686274509804000,0.949019607843000,0.427450980392000,0.000000000000000,0.949019607843000,0.427450980392000,0.000000000000000
,440,0.000000000000000,18,15,242,0,242,255,18,Estuarine Emergent Wetland,15,Palustrine Emergent Wetland,Estuarine Emergent Wetland to Palustrine Emergent Wetland,1815,0.686274509804000,0.000000000000000,0.686274509804000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000
,441,0.000000000000000,18,16,61,0,61,255,18,Estuarine Emergent Wetland,16,Estuarine Forested Wetland,Estuarine Emergent Wetland to Estuarine Forested Wetland,1816,0.686274509804000,0.000000000000000,0.686274509804000,0.235294117647000,0.000000000000000,0.235294117647000,0.235294117647000,0.000000000000000,0.235294117647000
,442,0.000000000000000,18,17,110,0,110,255,18,Estuarine Emergent Wetland,17,Estuarine Scrub/Shrub Wetland,Estuarine Emergent Wetland to Estuarine Scrub/Shrub Wetland,1817,0.686274509804000,0.000000000000000,0.686274509804000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000
,443,434.000000000000000,18,18,194,217,222,255,18,Estuarine Emergent Wetland,18,Estuarine Emergent Wetland,Estuarine Emergent Wetland to Estuarine Emergent Wetland,1818,0.686274509804000,0.000000000000000,0.686274509804000,0.756862745098000,0.847058823529000,0.866666666667000,0.309803921569000,0.309803921569000,0.254901960784000
,444,0.000000000000000,18,19,0,242,242,255,18,Estuarine Emergent Wetland,19,Unconsolidated Shore,Estuarine Emergent Wetland to Unconsolidated Shore,1819,0.686274509804000,0.000000000000000,0.686274509804000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000
,445,0.000000000000000,18,20,242,242,0,255,18,Estuarine Emergent Wetland,20,Bare Land,Estuarine Emergent Wetland to Bare Land,1820,0.686274509804000,0.000000000000000,0.686274509804000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000
,446,0.000000000000000,18,21,0,0,120,255,18,Estuarine Emergent Wetland,21,Water,Estuarine Emergent Wetland to Water,1821,0.686274509804000,0.000000000000000,0.686274509804000,0.000000000000000,0.000000000000000,0.466666666667000,0.000000000000000,0.000000000000000,0.466666666667000
,447,0.000000000000000,18,22,0,0,242,255,18,Estuarine Emergent Wetland,22,Palustrine Aquatic Bed,Estuarine Emergent Wetland to Palustrine Aquatic Bed,1822,0.686274509804000,0.000000000000000,0.686274509804000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000
,448,0.000000000000000,18,23,102,117,219,255,18,Estuarine Emergent Wetland,23,Estuarine Aquatic Bed,Estuarine Emergent Wetland to Estuarine Aquatic Bed,1823,0.686274509804000,0.000000000000000,0.686274509804000,0.400000000000000,0.458823529412000,0.858823529412000,0.400000000000000,0.458823529412000,0.858823529412000
,449,0.000000000000000,18,24,250,209,0,255,18,Estuarine Emergent Wetland,24,Tundra,Estuarine Emergent Wetland to Tundra,1824,0.686274509804000,0.000000000000000,0.686274509804000,0.976470588235000,0.819607843137000,0.000000000000000,0.976470588235000,0.819607843137000,0.000000000000000
,450,0.000000000000000,18,25,171,250,240,255,18,Estuarine Emergent Wetland,25,Snow/Ice,Estuarine Emergent Wetland to Snow/Ice,1825,0.686274509804000,0.000000000000000,0.686274509804000,0.666666666667000,0.976470588235000,0.937254901961000,0.666666666667000,0.976470588235000,0.937254901961000
,451,0.000000000000000,19,1,0,0,0,255,19,Unconsolidated Shore,1,Unclassified,Unconsolidated Shore to Unclassified,1901,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
,452,0.000000000000000,19,2,242,242,242,255,19,Unconsolidated Shore,2,High Intensity Developed,Unconsolidated Shore to High Intensity Developed,1902,0.000000000000000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000
,453,0.000000000000000,19,3,168,153,168,255,19,Unconsolidated Shore,3,Medium Intensity Developed,Unconsolidated Shore to Medium Intensity Developed,1903,0.000000000000000,0.949019607843000,0.949019607843000,0.658823529412000,0.600000000000000,0.658823529412000,0.658823529412000,0.600000000000000,0.658823529412000
,454,0.000000000000000,19,4,143,117,125,255,19,Unconsolidated Shore,4,Low Intensity Developed,Unconsolidated Shore to Low Intensity Developed,1904,0.000000000000000,0.949019607843000,0.949019607843000,0.556862745098000,0.458823529412000,0.486274509804000,0.556862745098000,0.458823529412000,0.486274509804000
,455,0.000000000000000,19,5,194,204,56,255,19,Unconsolidated Shore,5,Developed Open Space,Unconsolidated Shore to Developed Open Space,1905,0.000000000000000,0.949019607843000,0.949019607843000,0.756862745098000,0.800000000000000,0.219607843137000,0.756862745098000,0.800000000000000,0.219607843137000
,456,0.000000000000000,19,6,84,33,0,255,19,Unconsolidated Shore,6,Cultivated,Unconsolidated Shore to Cultivated,1906,0.000000000000000,0.949019607843000,0.949019607843000,0.329411764706000,0.125490196078000,0.000000000000000,0.329411764706000,0.125490196078000,0.000000000000000
,457,0.000000000000000,19,7,194,161,79,255,19,Unconsolidated Shore,7,Pasture/Hay,Unconsolidated Shore to Pasture/Hay,1907,0.000000000000000,0.949019607843000,0.949019607843000,0.756862745098000,0.627450980392000,0.309803921569000,0.756862745098000,0.627450980392000,0.309803921569000
,458,0.000000000000000,19,8,242,186,135,255,19,Unconsolidated Shore,8,Grassland,Unconsolidated Shore to Grassland,1908,0.000000000000000,0.949019607843000,0.949019607843000,0.949019607843000,0.729411764706000,0.529411764706000,0.949019607843000,0.729411764706000,0.529411764706000
,459,0.000000000000000,19,9,0,242,0,255,19,Unconsolidated Shore,9,Deciduous Forest,Unconsolidated Shore to Deciduous Forest,1909,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000
,460,0.000000000000000,19,10,0,59,0,255,19,Unconsolidated Shore,10,Evergreen Forest,Unconsolidated Shore to Evergreen Forest,1910,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.227450980392000,0.000000000000000,0.000000000000000,0.227450980392000,0.000000000000000
,461,0.000000000000000,19,11,8,161,59,255,19,Unconsolidated Shore,11,Mixed Forest,Unconsolidated Shore to Mixed Forest,1911,0.000000000000000,0.949019607843000,0.949019607843000,0.027450980392200,0.627450980392000,0.227450980392000,0.027450980392200,0.627450980392000,0.227450980392000
,462,0.000000000000000,19,12,110,110,0,255,19,Unconsolidated Shore,12,Scrub/Shrub,Unconsolidated Shore to Scrub/Shrub,1912,0.000000000000000,0.949019607843000,0.949019607843000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000
,463,0.000000000000000,19,13,0,92,92,255,19,Unconsolidated Shore,13,Palustrine Forested Wetland,Unconsolidated Shore to Palustrine Forested Wetland,1913,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.356862745098000,0.356862745098000,0.000000000000000,0.356862745098000,0.356862745098000
